Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
Asia/Ulaanbaatar UTC+08:00,2020-05-14 16:00:00,24,8,6,12,432.3,22.9,73.2,20.5,21,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 15:00:00,35,12,9,20,431.3,22.9,73.2,20.5,18,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 14:00:00,31,11,8,17,432.3,22.5,72.5,22.3,18,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 13:00:00,29,10,7,11,430.8,21.5,70.7,24.5,19,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 12:00:00,28,10,7,10,428.8,20.6,69.0,29.8,27,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 11:00:00,32,11,8,10,425.3,18.6,65.5,35.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 10:00:00,57,21,15,20,435.5,18.3,65.0,36.8,35,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 09:00:00,59,23,16,17,431.8,13.9,57.0,44.3,26,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 08:00:00,43,15,11,12,413.8,10.6,51.1,48.3,13,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 07:00:00,61,24,17,18,416.8,9.6,49.2,51.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 06:00:00,41,14,10,11,408.0,8.3,47.0,53.0,18,0,0
Asia/Ulaanbaatar UTC+08:00,2020-05-14 05:00:00,19,6,5,5,406.5,8.3,46.9,52.3,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 04:00:00,18,6,4,4,408.3,8.8,47.8,51.5,17,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 03:00:00,18,6,4,4,408.5,9.4,48.9,50.5,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 02:00:00,18,6,4,5,409.8,10.1,50.3,48.8,24,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 01:00:00,20,7,5,5,411.5,10.8,51.5,47.0,24,,
Asia/Ulaanbaatar UTC+08:00,2020-05-14 00:00:00,34,12,8,9,416.5,11.1,52.1,44.8,23,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 23:00:00,58,22,15,18,420.5,12.3,54.1,43.0,24,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 22:00:00,74,33,23,28,426.5,13.4,56.2,40.8,26,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 21:00:00,96,48,34,41,427.0,15.9,60.6,37.0,30,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 20:00:00,80,37,26,33,426.3,18.0,64.4,34.0,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 19:00:00,29,10,7,9,425.3,19.5,67.1,30.5,15,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 18:00:00,21,7,5,6,428.8,21.3,70.3,27.8,6,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 17:00:00,18,6,4,6,430.3,22.1,71.7,26.5,6,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 16:00:00,23,8,6,7,429.3,22.0,71.6,26.0,6,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 10:00:00,22,8,5,6,428.8,19.4,66.9,31.3,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 09:00:00,62,25,18,24,430.5,16.3,61.3,33.3,40,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 08:00:00,105,53,37,39,422.0,13.0,55.4,39.0,35,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 07:00:00,69,29,21,23,424.3,10.7,51.3,42.0,21,,
Asia/Ulaanbaatar UTC+08:00,2020-05-13 06:00:00,59,23,16,18,422.0,9.5,49.1,42.5,14,,
